"Carimbo de data/hora","1 - Qual sua idade?","2 - Qual o seu meio principal de informação?","3 - Como está sua rotina? ","4 - Tem usado quais utensílios de prevenção indicados contra o coronavírus?","5 - É a favor do isolamento social para contenção do vírus ? ","6 - Como você está se sentindo neste momento de pandemia?","7 - Qual(is) sua(s) ocupação(ões)?","8 - É/São em um serviço considerado essencial?","9 - Qual sua renda mensal per capita antes da pandemia do Coronavírus?","10 - Você teve a redução desta renda durante a pandemia?"
"2020/04/30 11:54:26 AM GMT-3","43","Trabalho/estudo na área da saúde","Saindo só quando é inevitável","Máscaras;Luvas;Álcool em gel;Sabão","Sim","Ansioso","Estudante;Servidor/funcionário público","Sim","Acima de R$ 3135,00;","Não"
"2020/04/30 11:54:53 AM GMT-3","19","Trabalho/estudo na área da saúde","Saindo para outras atividades","Máscaras;Álcool em gel;Sabão","Sim","Ansioso;Depressivo;Preocupado","Estudante","Não se aplica","De R$ 522,50 a R$ 1045,00;","Sim, pouco (menos da metade)"
"2020/04/30 11:57:03 AM GMT-3","27","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Ansioso;Preocupado","Estudante;Desempregado","Não se aplica","Até R$ 522,50;","Sim, pouco (menos da metade)"
"2020/04/30 11:58:18 AM GMT-3","22","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Álcool em gel;Sabão","Sim","Ansioso;Depressivo;Preocupado","Estudante","Não se aplica","De R$ 1045,00 a R$ 3135,00;","Sim, pouco (menos da metade)"
"2020/04/30 12:15:16 PM GMT-3","25","Trabalho/estudo na área da saúde","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Ansioso;Preocupado","Estudante","Não se aplica","De R$ 522,50 a R$ 1045,00;","Sim, muito (mais da metade)"
"2020/04/30 12:15:50 PM GMT-3","24","TV, sites oficiais de notícia, rádios","Em isolamento total","Álcool em gel;Sabão","Sim","Ansioso","Estudante","Não se aplica","De R$ 522,50 a R$ 1045,00;","Sim, pouco (menos da metade)"
"2020/04/30 12:20:09 PM GMT-3","14","Redes sociais, amigos, familiares, grupos de whats.","Saindo só quando é inevitável","Máscaras;Sabão","Sim","Normal","Estudante","Não se aplica","De R$ 522,50 a R$ 1045,00;","Sim, muito (mais da metade)"
"2020/04/30 12:25:43 PM GMT-3","21","TV, sites oficiais de notícia, rádios","Em isolamento total","Máscaras;Álcool em gel;Sabão","Sim","Ansioso;Preocupado","Estudante","Não se aplica","De R$ 522,50 a R$ 1045,00;","Sim, pouco (menos da metade)"
"2020/04/30 12:30:16 PM GMT-3","19","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Ansioso","Estudante;Autônomo","Não","De R$ 1045,00 a R$ 3135,00;","Sim, muito (mais da metade)"
"2020/04/30 12:34:32 PM GMT-3","18","Redes sociais, amigos, familiares, grupos de whats.","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Ansioso;Depressivo;Preocupado","Estudante;Desempregado","Não se aplica","De R$ 522,50 a R$ 1045,00;","Sim, pouco (menos da metade)"
"2020/04/30 12:36:07 PM GMT-3","24","Trabalho/estudo na área da saúde","Saindo só quando é inevitável","Álcool em gel;Sabão","Sim","Normal","Estudante;Bolsista de IC","Não","De R$ 1045,00 a R$ 3135,00;","Não"
"2020/04/30 1:04:00 PM GMT-3","23 anos","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Ansioso;Preocupado","Estudante;Atuação em movimentos sociais ","Sim","De R$ 522,50 a R$ 1045,00;","Não"
"2020/04/30 1:08:39 PM GMT-3","22","Trabalho/estudo na área da saúde","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Ansioso;Preocupado","Estudante","Não se aplica","Acima de R$ 3135,00;","Não"
"2020/04/30 1:09:27 PM GMT-3","26","Trabalho/estudo na área da saúde","Normal, saindo para estudo/trabalho presencial","Máscaras;Álcool em gel;Sabão","Sim","Preocupado","Estudante;Estagiário ","Sim","De R$ 522,50 a R$ 1045,00;","Sim, muito (mais da metade)"
"2020/04/30 1:19:13 PM GMT-3","18 anos","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Depressivo","Estudante","Não se aplica","Até R$ 522,50;","Não"
"2020/04/30 1:19:34 PM GMT-3","53","Redes sociais, amigos, familiares, grupos de whats.","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Preocupado","Autônomo","Sim","Até R$ 522,50;","Sim, pouco (menos da metade)"
"2020/04/30 1:20:49 PM GMT-3","25","Trabalho/estudo na área da saúde","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Ansioso;Depressivo;Preocupado","Estudante","Sim","De R$ 522,50 a R$ 1045,00;","Sim, pouco (menos da metade)"
"2020/04/30 1:25:44 PM GMT-3","21","Trabalho/estudo na área da saúde","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Preocupado","Estudante","Não se aplica","De R$ 522,50 a R$ 1045,00;","Sim, pouco (menos da metade)"
"2020/04/30 1:30:38 PM GMT-3","18 anos","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Ansioso","Estudante","Não","De R$ 1045,00 a R$ 3135,00;","Sim, pouco (menos da metade)"
"2020/04/30 1:33:01 PM GMT-3","20","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Ansioso;Depressivo;Preocupado","Estudante","Não se aplica","Até R$ 522,50;","Não"
"2020/04/30 1:41:22 PM GMT-3","22 anos","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Ansioso;Preocupado","Estudante","Não se aplica","De R$ 1045,00 a R$ 3135,00;","Sim, pouco (menos da metade)"
"2020/04/30 1:46:10 PM GMT-3","26","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Álcool em gel;Sabão","Sim","Ansioso","Estudante","Não se aplica","De R$ 1045,00 a R$ 3135,00;","Sim, muito (mais da metade)"
"2020/04/30 2:03:22 PM GMT-3","19 ","Redes sociais, amigos, familiares, grupos de whats.","Saindo só quando é inevitável","Máscaras;Luvas;Álcool em gel;Sabão","Sim","Ansioso;Depressivo","Estudante","Sim","Acima de R$ 3135,00;","Não"
"2020/04/30 2:06:37 PM GMT-3","20","TV, sites oficiais de notícia, rádios","Em isolamento total","Máscaras;Álcool em gel;Sabão","Sim","Preocupado","Estudante","Não","De R$ 522,50 a R$ 1045,00;","Sim, pouco (menos da metade)"
"2020/04/30 2:10:48 PM GMT-3","19","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Normal;Preocupado","Estudante","Não se aplica","De R$ 1045,00 a R$ 3135,00;","Sim, pouco (menos da metade)"
"2020/04/30 2:13:14 PM GMT-3","24","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Normal","Estudante","Não","Acima de R$ 3135,00;","Não"
"2020/04/30 2:13:17 PM GMT-3","21","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Ansioso","Estudante","Não","De R$ 522,50 a R$ 1045,00;","Sim, pouco (menos da metade)"
"2020/04/30 2:17:01 PM GMT-3","35","TV, sites oficiais de notícia, rádios","Em isolamento total","Máscaras;Sabão","Sim","Ansioso;Depressivo;Preocupado","Estudante;Desempregado","Não se aplica","De R$ 1045,00 a R$ 3135,00;","Sim, pouco (menos da metade)"
"2020/04/30 2:18:40 PM GMT-3","20","Trabalho/estudo na área da saúde","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Normal;Ansioso;Depressivo","Estudante","Não","Até R$ 522,50;","Não"
"2020/04/30 2:21:02 PM GMT-3","17","TV, sites oficiais de notícia, rádios","Em isolamento total","Máscaras;Álcool em gel","Sim","Ansioso;Preocupado","Estudante","Não se aplica","Acima de R$ 3135,00;","Não"
"2020/04/30 2:25:12 PM GMT-3","27","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Ansioso;Depressivo;Preocupado","Estudante;Desempregado","Não se aplica","Até R$ 522,50;","Sim, muito (mais da metade)"
"2020/04/30 2:25:52 PM GMT-3","23 anos","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Preocupado","Estudante;Estágio Obrigatório em Hospital e AT particular ","Sim","De R$ 522,50 a R$ 1045,00;","Sim, muito (mais da metade)"
"2020/04/30 2:28:59 PM GMT-3","Cachoeirinha ","TV, sites oficiais de notícia, rádios","Normal, saindo para estudo/trabalho presencial","Máscaras;Álcool em gel;Sabão","Sim","Normal;Preocupado","CLT","Sim","De R$ 1045,00 a R$ 3135,00;","Não"
"2020/04/30 2:54:36 PM GMT-3","19","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Luvas;Álcool em gel;Sabão","Sim","Ansioso","Estudante","Não","De R$ 1045,00 a R$ 3135,00;","Sim, pouco (menos da metade)"
"2020/04/30 2:57:36 PM GMT-3","20","Redes sociais, amigos, familiares, grupos de whats.","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Ansioso;Preocupado","Estudante","Não","Até R$ 522,50;","Não"
"2020/04/30 3:02:31 PM GMT-3","19","Redes sociais, amigos, familiares, grupos de whats.","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Ansioso;Depressivo;Preocupado","Estudante","Não se aplica","De R$ 522,50 a R$ 1045,00;","Sim, pouco (menos da metade)"
"2020/04/30 3:04:48 PM GMT-3","19","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Ansioso;Preocupado","Estudante;Autônomo","Não se aplica","De R$ 1045,00 a R$ 3135,00;","Sim, pouco (menos da metade)"
"2020/04/30 3:34:07 PM GMT-3","18","Redes sociais, amigos, familiares, grupos de whats.","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Ansioso;Preocupado","Estudante","Não","Até R$ 522,50;","Não"
"2020/04/30 3:43:40 PM GMT-3","17","Redes sociais, amigos, familiares, grupos de whats.","Em isolamento total","Máscaras;Álcool em gel;Sabão","Sim","Ansioso;Depressivo;Preocupado","Estudante","Não se aplica","Acima de R$ 3135,00;","Sim, muito (mais da metade)"
"2020/04/30 3:44:23 PM GMT-3","20","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Álcool em gel;Sabão","Sim","Ansioso;Depressivo;Preocupado","Estudante","Não se aplica","De R$ 1045,00 a R$ 3135,00;","Sim, pouco (menos da metade)"
"2020/04/30 3:46:05 PM GMT-3","37","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Preocupado","Estudante","Não","De R$ 1045,00 a R$ 3135,00;","Sim, pouco (menos da metade)"
"2020/04/30 3:49:31 PM GMT-3","44","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Sabão","Sim","Preocupado","Estudante;Desempregado","Sim","Até R$ 522,50;","Não"
"2020/04/30 4:10:46 PM GMT-3","22","Trabalho/estudo na área da saúde","Saindo só quando é inevitável","Máscaras;Luvas;Álcool em gel;Sabão","Sim","Ansioso;Preocupado","Estudante","Não se aplica","De R$ 1045,00 a R$ 3135,00;","Não"
"2020/04/30 4:42:45 PM GMT-3","17 anos","Redes sociais, amigos, familiares, grupos de whats.","Saindo só quando é inevitável","Álcool em gel;Sabão","Sim","Ansioso;Depressivo","Estudante","Não se aplica","De R$ 1045,00 a R$ 3135,00;","Sim, muito (mais da metade)"
"2020/04/30 4:44:49 PM GMT-3","35","Trabalho/estudo na área da saúde","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Preocupado","Estudante","Sim","Até R$ 522,50;","Sim, muito (mais da metade)"
"2020/04/30 4:59:22 PM GMT-3","29","TV, sites oficiais de notícia, rádios","Em isolamento total","Álcool em gel;Sabão","Sim","Depressivo","Estudante","Não se aplica","De R$ 1045,00 a R$ 3135,00;","Não"
"2020/04/30 5:47:25 PM GMT-3","28","Trabalho/estudo na área da saúde","Em isolamento total","Álcool em gel;Sabão","Sim","Depressivo;Preocupado","Estudante","Não se aplica","De R$ 522,50 a R$ 1045,00;","Não"
"2020/04/30 5:55:11 PM GMT-3","20","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Normal","Estudante","Não se aplica","De R$ 522,50 a R$ 1045,00;","Sim, pouco (menos da metade)"
"2020/04/30 6:01:19 PM GMT-3","24","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Ansioso","Estudante","Não","De R$ 1045,00 a R$ 3135,00;","Não"
"2020/04/30 6:03:04 PM GMT-3","21","TV, sites oficiais de notícia, rádios","Saindo para outras atividades","Máscaras;Álcool em gel;Sabão","Sim","Ansioso;Depressivo;Preocupado","Estudante","Não se aplica","Até R$ 522,50;","Não"
"2020/04/30 6:03:23 PM GMT-3","23","Trabalho/estudo na área da saúde","Saindo só quando é inevitável","Máscaras;Luvas;Álcool em gel;Sabão","Sim","Ansioso","Estudante","Não","De R$ 1045,00 a R$ 3135,00;","Não"
"2020/04/30 6:04:16 PM GMT-3","22","Trabalho/estudo na área da saúde","Normal, saindo para estudo/trabalho presencial","Máscaras;Luvas;Álcool em gel;Sabão","Sim","Depressivo","Estudante;Autônomo","Sim","De R$ 1045,00 a R$ 3135,00;","Sim, pouco (menos da metade)"
"2020/04/30 6:08:57 PM GMT-3","25","Trabalho/estudo na área da saúde","Normal, saindo para estudo/trabalho presencial","Máscaras;Álcool em gel;Sabão","Sim","Preocupado","Estudante;Estagiária","Sim","De R$ 522,50 a R$ 1045,00;","Não"
"2020/04/30 6:35:40 PM GMT-3","20","Trabalho/estudo na área da saúde","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Normal;Depressivo","Estudante","Não se aplica","De R$ 1045,00 a R$ 3135,00;","Sim, muito (mais da metade)"
"2020/04/30 6:38:20 PM GMT-3","40","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Depressivo;Preocupado","Autônomo","Não","Acima de R$ 3135,00;","Não"
"2020/04/30 6:40:02 PM GMT-3","25 anos","Trabalho/estudo na área da saúde","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Ansioso;Depressivo;Preocupado","Estudante","Não","Até R$ 522,50;","Não"
"2020/04/30 7:07:11 PM GMT-3","19","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Ansioso;Preocupado","Estudante","Não se aplica","Até R$ 522,50;","Não"
"2020/04/30 7:21:29 PM GMT-3","36","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Ansioso;Preocupado","CLT","Não","De R$ 1045,00 a R$ 3135,00;","Sim, pouco (menos da metade)"
"2020/04/30 7:23:05 PM GMT-3","21","Trabalho/estudo na área da saúde","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Ansioso;Preocupado","Estudante","Não","De R$ 1045,00 a R$ 3135,00;","Sim, pouco (menos da metade)"
"2020/04/30 7:48:51 PM GMT-3","19","Trabalho/estudo na área da saúde","Em isolamento total","Máscaras;Álcool em gel;Sabão","Sim","Ansioso;Depressivo;Preocupado","Estudante","Não","Acima de R$ 3135,00;","Não"
"2020/04/30 8:00:48 PM GMT-3","19 anos","Redes sociais, amigos, familiares, grupos de whats.","Saindo só quando é inevitável","Máscaras;Luvas;Álcool em gel;Sabão","Sim","Ansioso;Preocupado","Estudante;Autônomo","Não se aplica","Até R$ 522,50;","Não"
"2020/04/30 8:08:34 PM GMT-3","50","Redes sociais, amigos, familiares, grupos de whats.","Em isolamento total","Álcool em gel","Sim","Normal","Servidor/funcionário público","Sim","De R$ 522,50 a R$ 1045,00;","Não"
"2020/04/30 8:55:23 PM GMT-3","19","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Ansioso","Estudante","Não","De R$ 1045,00 a R$ 3135,00;","Sim, pouco (menos da metade)"
"2020/04/30 9:05:00 PM GMT-3","19","Redes sociais, amigos, familiares, grupos de whats.","Saindo só quando é inevitável","Máscaras;Luvas;Álcool em gel;Sabão","Sim","Ansioso;Depressivo","Estudante","Sim","De R$ 1045,00 a R$ 3135,00;","Sim, pouco (menos da metade)"
"2020/04/30 9:13:33 PM GMT-3","22","Trabalho/estudo na área da saúde","Saindo só quando é inevitável","Máscaras;Sabão","Sim","Preocupado","Estudante","Não","De R$ 522,50 a R$ 1045,00;","Sim, pouco (menos da metade)"
"2020/04/30 10:27:09 PM GMT-3","24","Trabalho/estudo na área da saúde","Saindo para outras atividades","Álcool em gel;Sabão","Sim","Preocupado","Estudante","Não se aplica","Até R$ 522,50;","Sim, muito (mais da metade)"
"2020/04/30 10:31:08 PM GMT-3","23","Redes sociais, amigos, familiares, grupos de whats.","Saindo só quando é inevitável","Álcool em gel;Sabão","Sim","Ansioso;Preocupado","Estudante;Autônomo","Não","De R$ 522,50 a R$ 1045,00;","Sim, muito (mais da metade)"
"2020/04/30 10:40:20 PM GMT-3","24","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Luvas;Álcool em gel;Sabão","Sim","Ansioso;Depressivo;Preocupado","Estudante","Não se aplica","De R$ 1045,00 a R$ 3135,00;","Não"
"2020/04/30 11:30:22 PM GMT-3","19","Redes sociais, amigos, familiares, grupos de whats.","Em isolamento total","Máscaras;Álcool em gel;Sabão","Sim","Preocupado","Estudante","Não se aplica","De R$ 1045,00 a R$ 3135,00;","Não"
"2020/04/30 11:40:19 PM GMT-3","24","Redes sociais, amigos, familiares, grupos de whats.","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Ansioso;Preocupado","Estudante","Não se aplica","Até R$ 522,50;","Não"
"2020/05/01 1:36:40 AM GMT-3","20","Redes sociais, amigos, familiares, grupos de whats.","Saindo só quando é inevitável","Máscaras;Álcool em gel","Sim","Ansioso;Preocupado","Estudante","Não se aplica","Até R$ 522,50;","Não"
"2020/05/01 3:22:21 AM GMT-3","19","Redes sociais, amigos, familiares, grupos de whats.","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Normal","Estudante","Não se aplica","Até R$ 522,50;","Não"
"2020/05/01 7:03:46 AM GMT-3","20","TV, sites oficiais de notícia, rádios","Saindo só quando é inevitável","Máscaras;Álcool em gel;Sabão","Sim","Ansioso;Depressivo","Estudante;Desempregado","Não se aplica","De R$ 1045,00 a R$ 3135,00;","Não"
"2020/05/01 7:42:09 AM GMT-3","54","Redes sociais, amigos, familiares, grupos de whats.","Saindo só quando é inevitável","Máscaras;Luvas;Álcool em gel;Sabão","Sim","Preocupado","Estudante;Servidor/funcionário público","Não","Acima de R$ 3135,00;","Não"
"2020/05/01 7:44:19 AM GMT-3","33","Redes sociais, amigos, familiares, grupos de whats.","Saindo só quando é inevitável","Álcool em gel;Sabão","Não","Ansioso;Depressivo;Preocupado","Estudante","Não se aplica","Até R$ 522,50;","Sim, muito (mais da metade)"
"2020/05/01 9:06:05 AM GMT-3","31","Redes sociais, amigos, familiares, grupos de whats.","Normal, saindo para estudo/trabalho presencial","Máscaras;Álcool em gel;Sabão","Sim","Ansioso;Preocupado","Estudante;Estágio em indústria farmacêutica ","Sim","De R$ 522,50 a R$ 1045,00;","Não"
"2020/05/01 9:26:02 AM GMT-3","24","Trabalho/estudo na área da saúde","Saindo só quando é inevitável","Máscaras;Sabão","Sim","Normal;Ansioso;Preocupado","Estudante","Não se aplica","De R$ 1045,00 a R$ 3135,00;","Sim, pouco (menos da metade)"
